feature,lang,diff,stderr,ci95_l,ci95_u,method
Spectral centroid,English,0.415433623228908,0.00931241138573587,0.397173828148177,0.433693418309639,common language effect size
f0,English,0.66654632925357,0.0140433396740838,0.638992637148596,0.694100021358544,common language effect size
-|Δf0|,English,0.642502914116814,0.0134629031816119,0.616090851883463,0.668914976350166,common language effect size
Spectral centroid,English,0.444674072873716,0.00779785746569559,0.429385959738229,0.459962186009204,common language effect size
f0,English,0.743028931883024,0.0139503992606771,0.715657849789033,0.770400013977015,common language effect size
-|Δf0|,English,0.557757890513552,0.0165875473050303,0.525212148528644,0.590303632498461,common language effect size
Spectral centroid,English,0.45041075657866,0.00873422189941669,0.433287033445769,0.467534479711551,common language effect size
f0,English,0.830257247248899,0.0108588392160389,0.808946929823689,0.851567564674109,common language effect size
-|Δf0|,English,0.67204221104984,0.0126710015158177,0.647190325914807,0.696894096184874,common language effect size
Spectral centroid,English,0.503433480636462,0.00821931173967856,0.487319201646851,0.519547759626074,common language effect size
f0,English,0.91282872642728,0.00775793292508177,0.897603742657684,0.928053710196875,common language effect size
-|Δf0|,English,0.68386463446138,0.0148941381204373,0.654630548119824,0.713098720802936,common language effect size
Spectral centroid,English,0.377856002101269,0.0100785728577903,0.358089289795048,0.39762271440749,common language effect size
f0,English,0.881226226702168,0.00823319887086235,0.865076899075989,0.897375554328347,common language effect size
-|Δf0|,English,0.560907189045264,0.0143757360295319,0.532709588164895,0.589104789925633,common language effect size
Spectral centroid,English,0.671225530138419,0.00812225466988374,0.655301778006333,0.687149282270505,common language effect size
f0,English,0.547086900028076,0.0147203615471225,0.518211469893972,0.575962330162181,common language effect size
-|Δf0|,English,0.619632001984943,0.0145888493905589,0.591008419055247,0.648255584914639,common language effect size
Spectral centroid,English,0.415805496505102,0.00741635990679477,0.401266623957363,0.430344369052841,common language effect size
f0,English,0.699275825516297,0.0190863808123044,0.661772612181414,0.73677903885118,common language effect size
-|Δf0|,English,0.724320969898418,0.0143719698196848,0.696116085066438,0.752525854730399,common language effect size
Spectral centroid,English,0.377858669608559,0.00771292084216358,0.362737895112542,0.392979444104577,common language effect size
f0,English,0.661903984867759,0.0165778744731685,0.629365197193122,0.694442772542396,common language effect size
-|Δf0|,English,0.317174293839873,0.0161695968985973,0.285446892429863,0.348901695249882,common language effect size
Spectral centroid,English,0.393061181168626,0.00913976446045084,0.375141066235364,0.410981296101888,common language effect size
f0,English,0.560801384985949,0.0182093867016908,0.525053747325904,0.596549022645995,common language effect size
-|Δf0|,English,0.581807005218788,0.0160478588596304,0.550321994840476,0.613292015597099,common language effect size
Spectral centroid,English,0.355035281152083,0.00763431451467954,0.340068435970357,0.370002126333808,common language effect size
f0,English,0.629585653455617,0.019393773773238,0.591509509474819,0.667661797436416,common language effect size
-|Δf0|,English,0.546145867452779,0.0200179018655238,0.50684479579836,0.585446939107197,common language effect size
Spectral centroid,English,0.276879249635508,0.00903874199298385,0.259155758823502,0.294602740447514,common language effect size
f0,English,0.485115969724221,0.0156573971674433,0.454396678739354,0.515835260709087,common language effect size
-|Δf0|,English,0.525453387290168,0.0151094154459257,0.495814213159069,0.555092561421266,common language effect size
Spectral centroid,English,0.340102444049487,0.00738258371968784,0.325629571436275,0.3545753166627,common language effect size
f0,English,0.775286951872825,0.0128537549161601,0.75006373034908,0.800510173396569,common language effect size
-|Δf0|,English,0.551986841674577,0.0139546000888506,0.524614633303725,0.579359050045429,common language effect size
Spectral centroid,English,0.544198914244214,0.00678876895104129,0.530890679330946,0.557507149157483,common language effect size
f0,English,0.868046252188841,0.00631077827710843,0.855670474927485,0.880422029450197,common language effect size
-|Δf0|,English,0.642351429630249,0.00919883822968698,0.624313102941487,0.66038975631901,common language effect size
Spectral centroid,English,0.422956235359513,0.00591385012180919,0.411362880080621,0.434549590638404,common language effect size
f0,English,0.943036768209978,0.00533754085402896,0.932568626590756,0.953504909829201,common language effect size
-|Δf0|,English,0.670432689370334,0.0127045021998546,0.645512032885514,0.695353345855154,common language effect size
Spectral centroid,English,0.496784794740344,0.00822579764224257,0.480656703826453,0.512912885654236,common language effect size
f0,English,0.411227533691317,0.0136497089371997,0.384442051677719,0.438013015704916,common language effect size
-|Δf0|,English,0.639408414357584,0.0125357848624302,0.614813004167941,0.664003824547227,common language effect size
Spectral centroid,English,0.294982586470645,0.00612111318893625,0.282982371644771,0.306982801296519,common language effect size
f0,English,0.792777981555229,0.0143934891998144,0.764521564822438,0.821034398288021,common language effect size
-|Δf0|,English,0.622397470830713,0.0177722146956146,0.587510925280384,0.657284016381043,common language effect size
Spectral centroid,English,0.196558192530013,0.00609146529946619,0.184616296712328,0.208500088347699,common language effect size
f0,English,0.819489135460009,0.0149567167770749,0.790102327916796,0.848875943003223,common language effect size
-|Δf0|,English,0.658529819694868,0.0192321693942096,0.620742875934293,0.696316763455444,common language effect size
Spectral centroid,English,0.627183663074711,0.00857067570166492,0.610379648569012,0.64398767758041,common language effect size
f0,English,0.8974033757364,0.00797789744417302,0.881755356875002,0.913051394597799,common language effect size
-|Δf0|,English,0.601394521937154,0.0118593732013253,0.57813137474446,0.624657669129847,common language effect size
Spectral centroid,English,0.480978162264094,0.00709288557940316,0.467072134861167,0.49488418966702,common language effect size
f0,English,0.833823343310113,0.0130310659754365,0.808237438149166,0.85940924847106,common language effect size
-|Δf0|,English,0.576189929632801,0.0167470029622752,0.543330935028311,0.609048924237292,common language effect size
Spectral centroid,English,0.312233021858835,0.00826993602913013,0.296018622730244,0.328447420987426,common language effect size
f0,English,0.436423881270221,0.0174463414317471,0.402182126577807,0.470665635962636,common language effect size
-|Δf0|,English,0.498833346344341,0.0174698223065356,0.464544956535864,0.533121736152818,common language effect size
Spectral centroid,English,0.507922222134182,0.00773217393923153,0.492763454023423,0.523080990244942,common language effect size
f0,English,0.939108480986063,0.00710301294209752,0.925165016216974,0.953051945755153,common language effect size
-|Δf0|,English,0.519429932068072,0.01399537254683,0.491978449225543,0.546881414910601,common language effect size
Spectral centroid,English,0.270739568844847,0.00658239583011655,0.257835635280875,0.283643502408819,common language effect size
f0,English,0.895644002828328,0.0117501755678543,0.872587043757231,0.918700961899425,common language effect size
-|Δf0|,English,0.488567600759183,0.0179596277215805,0.453325997960364,0.523809203558002,common language effect size
Spectral centroid,English,0.527794340976214,0.00918085213896979,0.509794665994197,0.545794015958231,common language effect size
f0,English,0.635772687827908,0.0161662119500279,0.604043235504355,0.66750214015146,common language effect size
-|Δf0|,English,0.598529540551084,0.0152561166699666,0.568596723146435,0.628462357955733,common language effect size
Spectral centroid,English,0.333824104265726,0.00752091400064496,0.31907987057558,0.348568337955873,common language effect size
f0,English,0.680737026131763,0.0168432431347826,0.647685785160889,0.713788267102636,common language effect size
-|Δf0|,English,0.476467611336032,0.0182672867086712,0.44061767349231,0.512317549179755,common language effect size
Spectral centroid,English,0.404396259942178,0.00998013357072424,0.384825910074661,0.423966609809695,common language effect size
f0,English,0.53428381256656,0.0139785067249375,0.506866490799987,0.561701134333133,common language effect size
-|Δf0|,English,0.523607561235357,0.0138336627663423,0.4964751414447,0.550739981026014,common language effect size
Spectral centroid,English,0.405944336506307,0.00764438617069839,0.390958249120039,0.420930423892575,common language effect size
f0,English,0.682067200948934,0.0167483251132402,0.649202257236051,0.714932144661817,common language effect size
-|Δf0|,English,0.615757778521245,0.0175311591022774,0.581356144646315,0.650159412396174,common language effect size
Spectral centroid,English,0.359440797811437,0.00900604748816267,0.341782825216392,0.377098770406483,common language effect size
f0,English,0.684804307776152,0.0131769439339785,0.658958788150488,0.710649827401817,common language effect size
-|Δf0|,English,0.432397770287481,0.0141663637470853,0.404611001374172,0.460184539200791,common language effect size
Spectral centroid,English,0.611933110913032,0.00764260924021109,0.596950507557387,0.626915714268678,common language effect size
f0,English,0.961559765148997,0.00550779245657408,0.950751066755416,0.972368463542579,common language effect size
-|Δf0|,English,0.507786405094481,0.0175480469844425,0.473354278279969,0.542218531908993,common language effect size
Spectral centroid,English,0.567356479605721,0.00865372592200799,0.550390662706744,0.584322296504698,common language effect size
f0,English,0.610368056306875,0.0158140078307597,0.579329550631606,0.641406561982144,common language effect size
-|Δf0|,English,0.417109945063532,0.014078507646115,0.389494995665763,0.444724894461301,common language effect size
Spectral centroid,English,0.330399018116266,0.00724745036609986,0.316190966653812,0.344607069578721,common language effect size
f0,English,0.798792687695516,0.0132476557389455,0.7727860840302,0.824799291360832,common language effect size
-|Δf0|,English,0.616703597497393,0.0141939594266064,0.588856744861549,0.644550450133237,common language effect size
Spectral centroid,English,0.30758222736034,0.00713366257051612,0.293597422910719,0.321567031809961,common language effect size
f0,English,0.548364094672946,0.0179367244786106,0.513146289218472,0.583581900127421,common language effect size
-|Δf0|,English,0.659165490622821,0.0145186920440116,0.630684200091124,0.687646781154519,common language effect size
Spectral centroid,English,0.375005854799894,0.00810880598468768,0.359108823996193,0.390902885603595,common language effect size
f0,English,0.734069811838541,0.0128059489074602,0.708950893213272,0.759188730463811,common language effect size
-|Δf0|,English,0.448519585734569,0.0142189736247394,0.420630328072116,0.476408843397023,common language effect size
Spectral centroid,English,0.486789485558569,0.007658644469658,0.471775577501251,0.501803393615887,common language effect size
f0,English,0.877816345651996,0.00922418242037732,0.85972370874632,0.895908982557672,common language effect size
-|Δf0|,English,0.560873310821433,0.0142245222119516,0.532972846180542,0.588773775462324,common language effect size
Spectral centroid,English,0.507766950714032,0.00840141060168211,0.491295644497005,0.524238256931058,common language effect size
